All Tested Subsets:
Subset: (0,), P-Value: 0.00000000000000000000000, Loss: 8.98684108212602517085088
Subset: (1,), P-Value: 0.00000000000000000000000, Loss: 9.49748825678864960764258
Subset: (2,), P-Value: 0.00000000000000000000000, Loss: 9.40083252544267722328186
Subset: (3,), P-Value: 0.00000000000000000000000, Loss: 9.42593155479337774238502
Subset: (4,), P-Value: 0.00000000000000000000000, Loss: 6.42442824920699795399059
Subset: (5,), P-Value: 0.00000000000000000000000, Loss: 8.68923323906066613631083
Subset: (6,), P-Value: 0.00000000000000000000000, Loss: 1.47047941884624089325939
Subset: (7,), P-Value: 0.00000000000000000000000, Loss: 9.38311737558500702505171
Subset: (8,), P-Value: 0.00000000000000000000000, Loss: 8.88723486070812995762935
Subset: (9,), P-Value: 0.00000000000000000000000, Loss: 9.03004465743104312025480
Subset: (10,), P-Value: 0.00000000000000000000000, Loss: 7.03311914095764478815909
Subset: (11,), P-Value: 0.00000000000000000000000, Loss: 5.05684444358793339091562
Subset: (0, 1), P-Value: 0.00000000000000000000000, Loss: 8.85816883037047553273169
Subset: (0, 2), P-Value: 0.00000000000000000000000, Loss: 8.92142708133233597322942
Subset: (0, 3), P-Value: 0.00000000000000000000000, Loss: 8.88886338300984135685212
Subset: (0, 4), P-Value: 0.00000000000000000000000, Loss: 5.85233321367566361459467
Subset: (0, 5), P-Value: 0.00000000000000000000000, Loss: 7.87438875390909043261445
Subset: (0, 6), P-Value: 0.00000000000000000000000, Loss: 1.39755212842447185117578
Subset: (0, 7), P-Value: 0.00000000000000000000000, Loss: 8.83738940972922826233571
Subset: (0, 8), P-Value: 0.00000000000000000000000, Loss: 8.43512971341602302288720
Subset: (0, 9), P-Value: 0.00000000000000000000000, Loss: 8.48692229837950229409671
Subset: (0, 10), P-Value: 0.00000000000000000000000, Loss: 6.47582024706652781276262
Subset: (0, 11), P-Value: 0.00000000000000000000000, Loss: 4.78678441554424072279517
Subset: (1, 2), P-Value: 0.00000000000000000000000, Loss: 9.34360561833405078857595
Subset: (1, 3), P-Value: 0.00000000000000000000000, Loss: 9.41533363770662212743900
Subset: (1, 4), P-Value: 0.00000000000000000000000, Loss: 6.41643598291429118063434
Subset: (1, 5), P-Value: 0.00000000000000000000000, Loss: 8.65868729858424224232749
Subset: (1, 6), P-Value: 0.00000000000000000000000, Loss: 1.46524648704204452087652
Subset: (1, 7), P-Value: 0.00000000000000000000000, Loss: 9.34601130673462421327713
Subset: (1, 8), P-Value: 0.00000000000000000000000, Loss: 8.88621897107284297590013
Subset: (1, 9), P-Value: 0.00000000000000000000000, Loss: 8.98951020113433685310156
Subset: (1, 10), P-Value: 0.00000000000000000000000, Loss: 6.94318629756909633243822
Subset: (1, 11), P-Value: 0.00000000000000000000000, Loss: 5.05406159621649919699848
Subset: (2, 3), P-Value: 0.00000000000000000000000, Loss: 9.35789600227805884458121
Subset: (2, 4), P-Value: 0.00000000000000000000000, Loss: 6.16467853342230753810327
Subset: (2, 5), P-Value: 0.00000000000000000000000, Loss: 8.49993820913083730772541
Subset: (2, 6), P-Value: 0.00000000000000000000000, Loss: 1.43850391339500349729974
Subset: (2, 7), P-Value: 0.00000000000000000000000, Loss: 9.26052151989534522158465
Subset: (2, 8), P-Value: 0.00000000000000000000000, Loss: 8.76885391493058286016549
Subset: (2, 9), P-Value: 0.00000000000000000000000, Loss: 8.84147756513440974401874
Subset: (2, 10), P-Value: 0.00000000000000000000000, Loss: 6.91762941170759226849896
Subset: (2, 11), P-Value: 0.00000000000000000000000, Loss: 5.00789488360819667889245
Subset: (3, 4), P-Value: 0.00000000000000000000000, Loss: 5.93662310041652130365719
Subset: (3, 5), P-Value: 0.00000000000000000000000, Loss: 8.28375786483453779851516
Subset: (3, 6), P-Value: 0.00000000000000000000000, Loss: 1.37877406135329128034073
Subset: (3, 7), P-Value: 0.00000000000000000000000, Loss: 9.24470718627691390167911
Subset: (3, 8), P-Value: 0.00000000000000000000000, Loss: 8.69369131372116754619128
Subset: (3, 9), P-Value: 0.00000000000000000000000, Loss: 8.93680456629860842099333
Subset: (3, 10), P-Value: 0.00000000000000000000000, Loss: 6.91954733553367784537613
Subset: (3, 11), P-Value: 0.00000000000000000000000, Loss: 5.05786129565188691259436
Subset: (4, 5), P-Value: 0.00000000000000000000000, Loss: 5.81930845695967580155639
Subset: (4, 6), P-Value: 0.00000000000000000000000, Loss: 1.38292540652252604616024
Subset: (4, 7), P-Value: 0.00000000000000000000000, Loss: 6.34365705058991746767560
Subset: (4, 8), P-Value: 0.00000000000000000000000, Loss: 6.17377680027686803754250
Subset: (4, 9), P-Value: 0.00000000000000000000000, Loss: 6.17508638380736396555903
Subset: (4, 10), P-Value: 0.00000000000000000000000, Loss: 5.07457279937212124565349
Subset: (4, 11), P-Value: 0.00000000000000000000000, Loss: 4.07001787553548055598185
Subset: (5, 6), P-Value: 0.00000000000000000000000, Loss: 1.28761242817666787807696
Subset: (5, 7), P-Value: 0.00000000000000000000000, Loss: 8.56334172613046362698697
Subset: (5, 8), P-Value: 0.00000000000000000000000, Loss: 8.28214286991669723647647
Subset: (5, 9), P-Value: 0.00000000000000000000000, Loss: 8.41491065686830985725919
Subset: (5, 10), P-Value: 0.00000000000000000000000, Loss: 6.79054115683843395601116
Subset: (5, 11), P-Value: 0.00000000000000000000000, Loss: 5.02415723159764127103699
Subset: (6, 7), P-Value: 0.00000000000000000000000, Loss: 1.27799312310873980358394
Subset: (6, 8), P-Value: 0.00000000000000000000000, Loss: 1.44880257017769609184654
Subset: (6, 9), P-Value: 0.00000000000000000000000, Loss: 1.37834248903456635382270
Subset: (6, 10), P-Value: 0.00000000000000000000000, Loss: 1.27822952397441436112047
Subset: (6, 11), P-Value: 0.00000000000000000000000, Loss: 1.15543789796713070039402
Subset: (7, 8), P-Value: 0.00000000000000000000000, Loss: 8.83704459731504954334014
Subset: (7, 9), P-Value: 0.00000000000000000000000, Loss: 8.36110276036254518317037
Subset: (7, 10), P-Value: 0.00000000000000000000000, Loss: 6.82041378766894723639780
Subset: (7, 11), P-Value: 0.00000000000000000000000, Loss: 3.54820141959133250608716
Subset: (8, 9), P-Value: 0.00000000000000000000000, Loss: 7.75662593762305085931530
Subset: (8, 10), P-Value: 0.00000000000000000000000, Loss: 6.27267929805354285122121
Subset: (8, 11), P-Value: 0.00000000000000000000000, Loss: 3.79595812825706646620461
Subset: (9, 10), P-Value: 0.00000000000000000000000, Loss: 7.03004123402085845384590
Subset: (9, 11), P-Value: 0.00000000000000000000000, Loss: 4.42141581395059102277401
Subset: (10, 11), P-Value: 0.00000000000000000000000, Loss: 4.55754049833849439465894
Subset: (1, 4, 5), P-Value: 0.00000000000000000000000, Loss: 5.81135856475443546287352
Subset: (1, 4, 6), P-Value: 0.00000000000000000000000, Loss: 1.37749291988560362831606
Subset: (1, 4, 7), P-Value: 0.00000000000000000000000, Loss: 6.33368878011687819196140
Subset: (1, 4, 8), P-Value: 0.00000000000000000000000, Loss: 6.17377298629402915253195
Subset: (1, 4, 9), P-Value: 0.00000000000000000000000, Loss: 6.16342211771465287029059
Subset: (1, 4, 10), P-Value: 0.00000000000000000000000, Loss: 5.03577761869930906613035
Subset: (1, 4, 11), P-Value: 0.00000000000000000000000, Loss: 4.06952367257569669334316
Subset: (1, 5, 6), P-Value: 0.00000000000000000000000, Loss: 1.27961201579297800812185
Subset: (1, 5, 7), P-Value: 0.00000000000000000000000, Loss: 8.52825023969938911250210
Subset: (1, 5, 8), P-Value: 0.00000000000000000000000, Loss: 8.27894418181140956392028
Subset: (1, 5, 9), P-Value: 0.00000000000000000000000, Loss: 8.37793697350185873062856
Subset: (1, 5, 10), P-Value: 0.00000000000000000000000, Loss: 6.70823070467953108675374
Subset: (1, 5, 11), P-Value: 0.00000000000000000000000, Loss: 5.02096379200656173225070
Subset: (1, 6, 7), P-Value: 0.00000000000000000000000, Loss: 1.26805677529044258378121
Subset: (1, 6, 8), P-Value: 0.00000000000000000000000, Loss: 1.44637240713327019925316
Subset: (1, 6, 9), P-Value: 0.00000000000000000000000, Loss: 1.37486313483045252681336
Subset: (1, 6, 10), P-Value: 0.00000000000000000000000, Loss: 1.27793753787828245904734
Subset: (1, 6, 11), P-Value: 0.00000000000000000000000, Loss: 1.14987695530077238537103
Subset: (1, 7, 8), P-Value: 0.00000000000000000000000, Loss: 8.83454375334825137144890
Subset: (1, 7, 9), P-Value: 0.00000000000000000000000, Loss: 8.29987769274899989113692
Subset: (1, 7, 10), P-Value: 0.00000000000000000000000, Loss: 6.71949290238084984139277
Subset: (1, 7, 11), P-Value: 0.00000000000000000000000, Loss: 3.54259525114190099159828
Subset: (1, 8, 9), P-Value: 0.00000000000000000000000, Loss: 7.75681355641288572400072
Subset: (1, 8, 10), P-Value: 0.00000000000000000000000, Loss: 6.25102003113910864584568
Subset: (1, 8, 11), P-Value: 0.00000000000000000000000, Loss: 3.77370046034499173615018
Subset: (1, 9, 10), P-Value: 0.00000000000000000000000, Loss: 6.94013115050610540635034
Subset: (1, 9, 11), P-Value: 0.00000000000000000000000, Loss: 4.42374315077595525735887
Subset: (1, 10, 11), P-Value: 0.00000000000000000000000, Loss: 4.53755191601325513772736
Subset: (2, 3, 4), P-Value: 0.00000000000000000000000, Loss: 5.85258991507144266108753
Subset: (2, 3, 5), P-Value: 0.00000000000000000000000, Loss: 8.22943088678977119343472
Subset: (2, 3, 6), P-Value: 0.00000000000000000000000, Loss: 1.37256800698542247296530
Subset: (2, 3, 7), P-Value: 0.00000000000000000000000, Loss: 9.19166589109286746861471
Subset: (2, 3, 8), P-Value: 0.00000000000000000000000, Loss: 8.65413936574095821185892
Subset: (2, 3, 9), P-Value: 0.00000000000000000000000, Loss: 8.81632269078120955896338
Subset: (2, 3, 10), P-Value: 0.00000000000000000000000, Loss: 6.86308695205936381000811
Subset: (2, 3, 11), P-Value: 0.00000000000000000000000, Loss: 4.99814044637505450197068
Subset: (2, 4, 5), P-Value: 0.00000000000000000000000, Loss: 5.49442117577886701695888
Subset: (2, 4, 6), P-Value: 0.00000000000000000000000, Loss: 1.33342802420482420266978
Subset: (2, 4, 7), P-Value: 0.00000000000000000000000, Loss: 6.09199975813808514146785
Subset: (2, 4, 8), P-Value: 0.00000000000000000000000, Loss: 5.93065700486624880483078
Subset: (2, 4, 9), P-Value: 0.00000000000000000000000, Loss: 5.86227017438816222494324
Subset: (2, 4, 10), P-Value: 0.00000000000000000000000, Loss: 4.85463412615753231449389
Subset: (2, 4, 11), P-Value: 0.00000000000000000000000, Loss: 3.95107925430152739920686
Subset: (2, 5, 6), P-Value: 0.00000000000000000000000, Loss: 1.27170269244862388369199
Subset: (2, 5, 7), P-Value: 0.00000000000000000000000, Loss: 8.38158673315812308146633
Subset: (2, 5, 8), P-Value: 0.00000000000000000000000, Loss: 8.11130802431986985823187
Subset: (2, 5, 9), P-Value: 0.00000000000000000000000, Loss: 8.18149044608598075001282
Subset: (2, 5, 10), P-Value: 0.00000000000000000000000, Loss: 6.64258168645057622825334
Subset: (2, 5, 11), P-Value: 0.00000000000000000000000, Loss: 4.96476613013648204741912
Subset: (2, 6, 7), P-Value: 0.00000000000000000000000, Loss: 1.24512311873904013559411
Subset: (2, 6, 8), P-Value: 0.00000000000000000000000, Loss: 1.41700515874328303311813
Subset: (2, 6, 9), P-Value: 0.00000000000000000000000, Loss: 1.33213104532334614127365
Subset: (2, 6, 10), P-Value: 0.00000000000000000000000, Loss: 1.24364894282942395342673
Subset: (2, 6, 11), P-Value: 0.00000000000000000000000, Loss: 1.12993774021138548846466
Subset: (2, 7, 8), P-Value: 0.00000000000000000000000, Loss: 8.72167270379623715825801
Subset: (2, 7, 9), P-Value: 0.00000000000000000000000, Loss: 8.15009226104407957791409
Subset: (2, 7, 10), P-Value: 0.00000000000000000000000, Loss: 6.71199459982589186068935
Subset: (2, 7, 11), P-Value: 0.00000000000000000000000, Loss: 3.52246095774351930529633
Subset: (2, 8, 9), P-Value: 0.00000000000000000000000, Loss: 7.54703959244716671150854
Subset: (2, 8, 10), P-Value: 0.00000000000000000000000, Loss: 6.16769471255264978282185
Subset: (2, 8, 11), P-Value: 0.00000000000000000000000, Loss: 3.75932419739884959852816
Subset: (2, 9, 10), P-Value: 0.00000000000000000000000, Loss: 6.90810811874622388017997
Subset: (2, 9, 11), P-Value: 0.00000000000000000000000, Loss: 4.41618787647706323440389
Subset: (2, 10, 11), P-Value: 0.00000000000000000000000, Loss: 4.50247686270338665082136
Subset: (3, 4, 5), P-Value: 0.02859174001320749156085, Loss: 4.86875372912473647346587
Subset: (3, 4, 6), P-Value: 0.00000000000000000000000, Loss: 1.23293781839757410345726
Subset: (3, 4, 7), P-Value: 0.00000000000000000000000, Loss: 5.80298825155935826813902
Subset: (3, 4, 8), P-Value: 0.00000000000000000000000, Loss: 5.60104128136894985345862
Subset: (3, 4, 9), P-Value: 0.00000000000000000000000, Loss: 5.71895338925365681603807
Subset: (3, 4, 10), P-Value: 0.00000000000000000000000, Loss: 4.65981132075494119959558
Subset: (3, 4, 11), P-Value: 0.00000000000000000000000, Loss: 3.98953373393626620213581
Subset: (3, 5, 6), P-Value: 0.00000000000000000000000, Loss: 1.26078429778632972180219
Subset: (3, 5, 7), P-Value: 0.00000000000000000000000, Loss: 8.09587429456994378540458
Subset: (3, 5, 8), P-Value: 0.00000000000000000000000, Loss: 7.80005757182330228260980
Subset: (3, 5, 9), P-Value: 0.00000000000000000000000, Loss: 8.06689727603878736772458
Subset: (3, 5, 10), P-Value: 0.00000000000000000000000, Loss: 6.51878771950847113458849
Subset: (3, 5, 11), P-Value: 0.00000000000000000000000, Loss: 5.02204916575277060530880
Subset: (3, 6, 7), P-Value: 0.00000000000000000000000, Loss: 1.21637986148957222276579
Subset: (3, 6, 8), P-Value: 0.00000000000000000000000, Loss: 1.36819099188128356914262
Subset: (3, 6, 9), P-Value: 0.00000000000000000000000, Loss: 1.29040945377904248125844
Subset: (3, 6, 10), P-Value: 0.00000000000000000000000, Loss: 1.18325618972359247749182
Subset: (3, 6, 11), P-Value: 0.00000000000000000000000, Loss: 1.11722735859901645127934
Subset: (3, 7, 8), P-Value: 0.00000000000000000000000, Loss: 8.62166298251097806826238
Subset: (3, 7, 9), P-Value: 0.00000000000000000000000, Loss: 8.19045992012182111352558
Subset: (3, 7, 10), P-Value: 0.00000000000000000000000, Loss: 6.66292408270884450871563
Subset: (3, 7, 11), P-Value: 0.00000000000000000000000, Loss: 3.54594179515534246860398
Subset: (3, 8, 9), P-Value: 0.00000000000000000000000, Loss: 7.53331319266581544979999
